order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
1494309,183180,29,2,13,6
478615,179720,1,5,9,
2305717,34314,15,5,17,4
2323015,90415,55,2,19,1
2929389,132006,74,1,11,2
1477756,121603,15,0,7,7
1793771,173379,64,1,14,1
1687785,8043,17,2,15,12
1854366,79245,1,1,13,
1066850,25679,31,0,14,4
2514510,157635,21,5,9,4
2668679,187370,2,4,22,9
1173646,66224,14,6,15,8
654157,195019,12,5,11,8
2690301,179198,9,6,13,7
2463325,187535,21,2,18,17
2740230,139784,9,0,18,9
43814,120972,11,0,20,10
3200160,100157,51,5,12,4
2718623,3532,12,4,15,21
468994,40743,20,0,17,7
3330399,188806,14,5,11,7
2933250,9878,3,6,10,27
1780108,144260,2,5,15,30
2874753,203576,6,5,16,6
1424273,111681,7,5,14,30
1016933,23266,33,4,16,3
2972731,11582,19,2,10,4
1905441,163100,6,1,10,11
3027229,52125,3,4,18,4
435262,150310,13,5,10,11
2539964,97525,7,3,14,5
1857714,186863,15,4,11,12
2352289,54752,7,0,11,14
1311347,90259,31,0,11,5
1240088,8602,5,3,18,1
2759048,67472,10,2,10,5
751593,167378,66,4,9,5
1796506,152295,5,5,22,30
2123709,40589,8,0,16,10
411299,6342,5,4,21,7
477920,178187,9,0,10,6
3083597,35434,3,6,12,3
390271,117518,6,2,20,30
828011,31382,6,0,15,2
3221648,612,17,5,11,5
1999758,183996,5,1,11,3
2927864,52136,39,2,14,1
2242175,144460,5,2,18,6
2655669,179627,9,6,19,3
1113565,16517,5,1,15,2
868217,158515,25,0,15,5
774416,36227,1,0,13,
1336837,98515,4,2,17,11
1504016,113651,5,2,11,30
1960977,138496,1,2,18,
2249765,100770,12,5,11,7
2561501,114041,19,3,14,1
3093015,136526,37,0,14,8
1251451,49105,23,1,11,10
1331204,36775,16,2,14,3
2777282,124489,25,5,13,14
3293003,55403,5,2,15,9
1576271,99962,12,0,16,3
2578227,34921,16,2,9,7
3258477,129332,35,3,11,3
843817,16369,9,6,9,30
1978001,148203,5,0,12,13
1714624,98900,50,4,14,6
1915275,60478,38,5,12,8
1627626,145684,1,1,13,
1275648,160953,35,1,16,4
1329612,129229,8,4,21,2
167824,44746,7,5,23,15
2827014,138307,53,2,16,9
2056000,46281,2,3,10,30
1266530,68421,5,3,17,30
2187674,124664,19,6,17,24
710163,93636,3,2,14,30
3231373,97664,42,1,13,3
515914,23176,12,1,20,13
2782324,136651,1,3,15,
2460941,42961,2,0,14,27
2658929,143878,5,2,13,0
741262,114715,22,4,15,9
2022364,103731,4,1,9,9
1442402,47923,6,6,11,30
1976893,33024,12,5,14,13
2268775,248,47,1,17,3
741757,151032,12,2,8,4
2877480,104686,21,4,11,2
1024408,21797,7,1,14,3
2238992,126792,7,4,12,6
1218025,35224,7,3,2,21
1561432,13349,62,4,21,7
2021605,182348,5,3,15,23
406502,144824,3,4,17,10
3407325,92246,12,1,14,12
802694,77885,1,1,13,
147870,146278,9,5,14,4
3398862,100391,4,5,15,4
917085,141761,30,4,11,6
3032427,2917,30,5,1,9
762330,53127,1,5,9,
2625767,88338,7,5,18,19
1915145,185910,35,3,7,13
3222787,74804,38,2,10,3
2631105,30106,4,1,19,17
3220218,12475,6,2,17,3
392568,189098,4,1,12,8
2594014,175536,15,1,17,8
2635377,200653,11,1,14,4
632628,38635,37,1,14,8
884443,135227,16,5,14,1
2332479,13142,12,1,14,25
880396,89785,12,5,8,1
497788,146028,5,6,15,1
1358305,188274,6,0,22,7
2849532,126559,41,0,8,8
1135318,122108,3,0,12,30
509729,16483,50,3,17,8
3062489,140087,4,1,11,20
2145055,44608,2,2,0,8
419191,33284,3,6,14,1
742815,195054,15,1,8,30
450478,21813,2,2,0,12
965267,114840,2,3,17,27
1520835,199679,1,5,10,
121409,102259,13,6,21,7
503445,179820,22,3,18,29
2324414,170882,14,0,16,5
1631654,53303,55,1,16,6
2050036,58596,34,2,12,16
2850241,85968,40,1,0,6
953671,95648,16,0,14,5
591075,6956,35,4,14,9
137747,91359,37,3,15,2
2725261,13206,4,0,15,3
3268408,142925,3,1,18,23
2201662,95997,12,3,14,7
1858925,94995,4,0,16,5
3216367,54485,53,0,12,0
3289444,175712,3,4,19,4
309576,158482,70,0,13,2
3210634,12829,12,2,13,8
573899,7086,7,6,17,16
1283284,86238,5,3,12,7
936495,167637,5,0,11,30
1981073,78887,7,0,18,30
909048,146044,17,4,22,1
383124,50817,34,1,10,3
2110021,190340,4,2,16,14
2981595,126464,15,2,12,7
2052061,168815,28,1,7,4
1267399,157901,2,0,10,30
112647,64174,5,1,10,14
3317255,115987,12,1,11,6
952888,20593,46,3,16,26
956333,36641,9,1,18,30
2205045,136286,3,0,14,9
1845374,181172,19,0,13,8
1600677,166935,4,1,14,22
431448,21389,27,3,19,3
553985,1164,19,1,10,7
1920029,168889,13,4,11,1
2624295,23422,14,4,10,3
485024,24823,4,0,16,30
3009850,127604,42,2,7,3
954081,79015,7,2,16,30
1582005,119589,24,1,11,13
163455,184956,25,1,13,8
943573,121644,21,2,15,30
3062114,125925,21,0,8,7
3121823,168182,3,5,12,18
1928225,17821,4,3,9,21
527418,147158,7,6,18,1
2774450,100848,19,2,14,14
1782205,9261,28,1,10,2
2336476,90355,26,5,22,6
3287477,12159,2,3,8,2
2564066,80535,2,1,14,16
1216288,64839,13,1,15,8
985299,28567,20,0,23,13
235833,62064,16,1,14,1
114526,119031,11,3,18,18
1005323,21480,29,4,18,2
200949,53621,4,3,14,2
2006958,121061,5,3,16,16
2211382,165923,17,6,10,6
689008,160308,16,4,17,19
349997,182569,2,0,19,9
2033894,49866,17,3,16,2
707816,80234,1,4,13,
143922,55656,21,6,17,30
2647055,161586,4,5,17,11
999818,2886,1,1,15,
306083,201892,2,4,9,30
1730278,92085,15,2,14,7
1428468,144561,46,5,13,7
878316,195082,5,2,13,5
2369585,109478,12,6,9,5
2560102,77165,25,0,16,8
611557,159237,21,2,15,11
987353,134695,18,4,17,30
2825850,93545,3,5,9,8
780837,20512,4,2,16,2
2235107,172055,2,4,15,30
1149334,110447,11,2,17,4
591631,192584,4,0,17,9
1206061,132289,75,2,10,8
99791,86997,16,6,14,13
1797952,94024,17,5,17,4
3122438,3257,15,5,14,7
564962,81514,9,0,12,10
1343276,160802,6,6,9,6
2787501,154661,6,0,11,5
3130701,89240,19,2,10,8
2012723,131044,21,3,16,14
672894,185763,13,0,16,7
3330723,77943,2,0,14,3
217755,18124,3,2,21,3
2956143,83616,5,1,13,18
1521014,107924,8,4,19,8
443780,109376,14,6,21,6
1610917,76062,4,2,20,9
2938831,165579,6,6,16,28
419022,65956,15,6,11,7
1443422,27856,55,4,15,4
2161488,129287,17,0,23,9
1767067,152693,39,3,16,1
2145545,74229,17,3,20,10
2643433,138744,5,1,12,23
1970891,180586,17,6,14,30
2043385,11631,6,6,14,9
1807861,111422,10,5,9,5
1712196,114884,18,2,14,6
421405,22145,5,4,6,10
969347,163644,55,0,16,1
1236309,113164,3,6,13,7
240781,58603,12,5,19,13
2297586,183101,17,5,20,2
2247942,138249,7,0,13,3
2150145,202733,58,6,11,4
2366460,32198,24,5,13,7
572799,51111,1,4,13,
1746393,75847,4,2,10,27
2768426,144392,21,6,10,11
590749,9133,9,1,12,5
575928,37108,16,5,10,7
1000815,46079,13,6,12,1
3345237,12279,7,2,20,8
2775512,67998,11,5,22,30
3063481,42019,7,2,12,30
2947417,87735,7,2,21,4
3417262,167208,9,5,7,9
1912765,167653,6,3,12,9
2478646,51673,6,1,13,22
1320342,173150,4,5,10,18
1787954,90312,31,1,20,4
612302,122429,19,2,1,6
3324520,86537,9,4,14,30
3249222,81114,4,5,10,7
2019210,120057,1,1,4,
277890,34552,69,6,14,7
1911202,100333,55,0,9,7
2150413,80260,26,1,9,6
632900,64862,7,2,10,5
717851,86797,18,3,15,6
1337740,140665,79,0,12,2
2806513,68756,33,1,12,5
68903,169019,8,3,13,9
1965228,55662,14,0,15,13
712970,91439,7,0,17,6
54705,17990,23,3,12,6
1420598,203920,6,2,12,8
2232815,99592,30,2,17,6
1720287,133830,7,2,9,8
3159472,17870,29,5,14,0
362206,53484,1,5,18,
2373047,58449,18,2,12,9
209791,167612,13,6,21,7
2253678,145488,3,3,10,23
2884220,135024,18,2,15,1
1571482,40518,16,4,16,6
2362248,188608,29,6,10,9
2240676,53562,9,0,20,20
1501702,137045,6,5,20,12
2567100,19077,14,0,12,16
1174838,93212,14,6,16,2
76731,69776,7,0,21,10
1041517,183189,8,2,1,26
2376451,39019,47,0,21,7
1994626,190543,44,5,9,2
1340563,177458,22,3,20,2
1969376,115797,34,6,13,6
1788693,5826,14,1,12,7
1223214,203433,1,6,12,
1118416,201112,14,1,17,16
586327,29555,4,0,13,30
1201851,198492,3,0,12,27
475092,133043,4,2,19,30
2218667,184251,30,0,13,2
973214,103787,5,0,18,7
380944,55773,4,4,13,28
2016354,92938,5,2,14,30
311469,84535,2,2,14,4
1871484,6557,3,5,9,23
2183445,203017,36,5,20,0
1273944,134511,10,5,18,6
1925676,173220,13,3,17,5
2924275,151186,21,1,12,1
1569085,89393,14,1,19,7
2698706,3895,9,4,17,18
404393,99383,9,3,13,4
1514607,78305,3,0,12,18
2295304,129731,28,6,10,8
1288038,190913,3,2,12,27
2624730,158421,19,1,12,30
2074662,92004,8,1,14,30
3144323,131722,5,2,14,30
1674301,184856,11,2,13,30
222858,48784,3,0,11,12
2125918,5961,22,6,8,12
506094,32001,58,0,14,5
988431,85826,4,5,10,6
2621785,25762,6,2,22,14
1546149,16225,11,5,5,8
2301889,44668,6,5,12,2
1754127,32313,12,0,2,4
3395682,183461,8,6,20,18
722581,96381,25,3,15,10
1606399,53362,11,1,13,5
218345,200364,12,4,9,20
907249,124306,12,4,10,8
1454364,145528,27,3,8,7
2469829,135465,15,5,14,8
2671798,183585,1,1,14,
2907242,181516,30,3,11,1
2910068,110886,11,3,13,9
516589,18089,49,3,9,7
2367611,203166,42,1,9,3
2267419,55156,13,6,20,3
1060569,10932,3,6,16,8
481802,13094,6,4,10,10
2557206,95702,2,6,17,30
570035,199365,5,1,9,14
6181,17031,5,1,14,26
2564232,69437,23,6,15,4
1077786,170584,28,2,13,4
3377370,21469,85,1,14,5
1331230,97729,54,3,9,4
1306489,100018,11,6,19,1
1477107,79850,29,6,10,0
2900945,61749,27,5,12,8
2036935,162148,9,0,13,30
2994702,107326,6,6,11,8
2045520,78081,60,2,15,3
2554956,38382,15,0,16,7
1182406,188806,9,1,16,11
2912722,115655,5,0,13,12
235744,163548,2,6,20,14
1564499,68985,17,3,13,2
2592192,135916,11,2,12,1
2808464,57584,5,0,11,28
1620189,144956,39,4,20,6
2297261,145964,54,6,13,2
2639462,62799,8,0,12,14
2502753,170599,5,1,14,18
929790,81791,7,3,14,0
1652315,131082,44,6,11,10
2356553,129282,13,3,1,30
565745,144509,13,0,15,11
3338689,89934,51,1,12,0
3157711,185590,1,6,10,
55528,43768,7,0,5,8
3167214,94601,59,0,11,7
3304808,169765,23,1,9,7
3365152,144960,4,3,10,16
1280152,136814,18,5,12,15
1707842,109356,30,6,8,11
2842429,55693,11,5,9,3
1617575,143560,44,5,19,12
1163715,150039,1,0,14,
3202697,59587,15,2,12,12
1195720,153031,17,0,16,29
453546,126862,26,6,17,8
3252299,187527,19,3,11,9
1334872,17555,24,2,16,7
1003523,123492,20,5,12,23
3014486,53531,3,0,11,15
607021,6218,29,3,13,9
1274291,85424,42,6,17,5
1851920,173900,22,3,20,8
2574634,23190,62,5,13,6
3031550,80876,8,2,13,4
441607,140480,26,2,10,5
1542526,90377,22,3,7,12
1995301,178686,2,5,15,11
1679592,172596,27,2,17,9
1239196,30101,6,4,14,15
1936968,88267,14,5,14,5
2606020,53998,45,2,13,16
2347817,91799,9,0,16,19
2451601,79345,29,3,15,3
1198602,99254,25,0,11,6
2139448,48047,3,4,18,1
2417749,200900,23,0,13,7
1851829,15501,74,3,15,6
2237296,186856,25,4,10,8
2580467,13585,3,0,11,8
576624,21044,8,0,16,30
1946932,76422,1,0,10,
2764366,13493,2,5,20,20
3198360,155167,31,1,16,9
3249000,12048,14,0,20,5
3393867,50666,6,5,9,3
2345740,137485,4,3,20,30
3296010,32258,13,0,14,8
2372368,121593,23,1,12,6
2081963,191163,5,0,13,7
1014676,115767,16,2,13,6
647838,90973,7,0,13,13
428124,130242,7,2,12,7
2642918,121850,19,0,2,14
2136914,138175,48,4,15,3
150567,140461,9,6,20,7
1465094,49920,62,0,15,0
3396339,19996,21,2,23,19
1616431,195063,8,0,20,7
909792,109259,8,6,10,7
2183135,117449,8,3,10,1
1041245,18264,9,5,15,30
2209843,74442,8,2,11,0
922347,79733,11,0,13,14
2355657,2293,5,4,17,14
3105237,82812,20,4,9,4
2469223,96771,14,3,14,2
474739,145001,19,5,18,4
953386,185819,35,1,12,0
3212146,100100,12,4,15,3
902774,138706,14,2,9,18
3372758,48196,3,5,11,4
1945994,167030,8,0,14,7
2213059,160818,7,1,17,8
1560433,127577,96,1,8,5
1795180,107809,24,4,8,1
352879,161649,15,3,21,10
2873876,2760,11,3,17,15
1274532,179628,5,1,15,2
2736624,108271,40,0,13,4
1474355,13747,1,0,11,
3318061,90815,2,5,17,4
2410317,48982,5,0,0,18
1479228,97695,17,2,14,5
1705711,123908,22,3,23,5
730949,12329,24,2,13,5
990337,194537,2,4,10,30
3330307,143142,1,1,9,
473997,156560,25,1,7,22
302013,150840,26,5,15,0
1543213,35702,39,1,10,4
3295820,130586,18,6,8,11
2316232,54735,36,4,16,10
1412568,179936,3,4,17,14
574624,107505,8,1,16,2
2751797,14941,19,2,10,8
1109609,77653,5,1,10,4
2120856,79205,8,6,16,2
3234833,153181,25,6,14,6
913184,151073,8,1,12,7
1399413,72221,37,6,8,1
1287086,101687,22,2,17,14
1458115,120150,21,0,19,3
2145541,14224,5,1,14,11
1036468,96331,23,3,10,12
87203,65842,37,5,14,3
1287453,34077,10,3,6,6
2796133,156881,6,5,16,7
649273,111941,76,1,16,2
338028,22243,48,6,10,7
984102,95548,37,0,10,12
2375944,75842,25,0,14,7
425694,65095,21,1,17,7
1095904,149645,11,0,20,1
86676,44421,9,6,10,21
400095,39387,3,2,15,1
2850174,96192,62,0,19,2
2837972,194466,55,3,15,9
529614,124042,9,2,18,8
448333,118190,1,0,19,
2207445,160590,8,0,15,30
1457486,88562,12,6,10,5
1155217,129690,47,6,22,4
1566870,197190,7,0,8,10
203287,129237,10,0,8,7
1029973,99969,3,2,10,13
1723630,138687,44,6,8,7
2039963,162951,3,2,8,25
2931863,75805,7,2,11,4
2382811,198938,5,2,8,6
93333,87359,6,0,15,13
433587,185664,8,1,0,3
1153178,191025,8,6,22,11
155239,188883,6,0,20,2
2401749,198122,6,5,13,6
2033627,3009,7,4,15,16
420152,112267,51,5,10,9
1413906,175166,7,1,12,25
1290735,184451,89,2,9,0
85984,154561,41,1,23,1
765728,128755,3,2,13,5
1187350,179081,4,5,20,7
2408328,50326,23,1,9,13
1464337,2516,17,4,12,12
1044490,86197,8,1,9,30
2465103,77361,25,6,19,30
2481759,89367,28,4,17,7
3176485,10811,1,2,11,
3351802,72565,1,2,15,
3247666,81699,9,6,7,1
1907387,99539,5,3,16,1
1686432,94731,3,1,18,3
2192420,58286,5,5,21,3
1287145,129459,11,4,15,9
739655,191109,12,6,15,20
2802135,155804,33,0,21,14
1519234,159258,43,5,13,6
2343807,178432,14,0,14,10
436211,163027,26,2,15,6
3123456,93276,46,6,12,1
269227,47709,15,0,17,3
747860,116423,7,4,11,5
630809,140149,38,1,10,10
1796111,164168,32,5,22,3
2925328,185331,30,4,13,8
2975776,12102,68,2,7,8
49556,70012,6,1,10,21
806205,116022,26,6,18,11
1974066,84497,8,5,13,8
436250,47522,44,2,8,5
1816341,119421,1,2,17,
3024070,104539,8,2,10,8
3399220,4944,37,2,9,8
3038763,102038,31,2,17,1
2724499,68610,58,0,10,4
2219830,199852,5,1,22,30
2936143,204579,24,4,12,9
323280,29228,5,0,12,9
395248,137464,29,3,6,7
754618,172733,14,0,22,18
560482,113834,55,6,13,0
2515913,113241,10,4,11,4
514570,105458,13,5,17,9
580686,977,6,1,11,30
3203032,204842,8,2,12,6
1349000,166048,20,0,14,8
2541581,70444,2,5,10,7
1949664,98904,24,4,8,3
2000094,138006,1,5,8,
2344728,199549,8,2,15,10
846506,26870,20,3,14,6
1734410,160868,2,5,13,7
2865704,167772,2,4,6,4
2034091,171196,4,2,7,9
2857889,173338,3,6,9,22
734583,117435,5,2,12,3
2630614,12978,21,5,18,24
516252,77705,8,0,18,18
1187322,96470,1,4,18,
676640,110457,34,5,14,5
1560215,4944,7,1,10,6
878189,140954,56,2,15,4
2246634,104374,17,4,12,8
3212793,175004,48,3,17,7
1124475,29881,39,4,12,1
473710,8838,5,6,11,17
2907476,168580,21,0,15,16
2876965,27796,12,1,12,4
2917419,114470,16,5,19,7
3291034,29855,8,3,15,3
2533936,4352,19,5,18,16
2279740,144687,23,0,11,30
2328074,91992,16,1,14,13
2776746,129434,2,6,12,14
91106,33842,2,3,13,5
1511076,189527,45,1,9,6
463103,9776,11,1,13,7
2378181,143382,4,1,13,30
1446193,192727,4,6,18,2
2029088,80739,26,1,7,3
3315517,165727,15,0,12,4
2623308,3519,1,0,15,
13091,162992,67,4,10,2
3137865,99082,3,3,8,7
1224175,49227,6,1,18,20
1883233,112247,1,3,20,
739694,32437,21,2,11,5
1238689,159968,3,2,18,18
956576,152922,4,2,10,7
1599233,126266,10,1,15,17
1158985,16508,11,2,8,13
1287751,147126,17,0,8,7
533151,102412,2,1,6,6
1972410,43324,1,1,11,
2642816,160507,23,4,18,4
3059624,35160,2,3,11,30
3232538,33925,10,5,18,5
2866254,37506,4,2,18,25
208385,121291,16,5,12,1
1059289,60302,16,6,9,7
1046301,75652,48,1,15,3
3113689,164291,3,0,14,14
2961950,123663,8,5,11,30
31275,24926,4,5,6,29
938724,2342,7,6,11,30
1845205,80705,39,2,16,1
224901,55630,14,5,14,8
2533520,97036,3,4,14,30
1517547,180233,10,2,8,9
558841,31630,5,1,14,2
3022684,66419,13,4,11,9
548479,83311,13,1,10,5
1073003,38238,3,5,21,6
2471832,183946,21,1,9,25
3214572,170941,2,0,8,3
2798199,59902,8,6,8,21
2753454,67133,1,4,17,
2322759,130104,3,5,14,7
604356,192474,9,2,18,0
1368536,23365,5,0,12,30
1347475,83939,5,1,16,14
1932272,124580,21,3,13,22
183699,146549,3,0,15,30
693690,195364,9,1,13,13
3298196,80760,3,2,8,16
1560828,116233,5,2,18,17
2082100,137582,25,4,8,10
2706697,53737,1,0,10,
603476,183121,13,6,20,13
2968326,145561,20,3,12,7
2963789,152250,31,4,11,1
3047704,189084,38,4,11,2
2157812,193742,2,4,11,8
1925295,199949,7,2,18,9
2212700,180198,3,0,11,15
2995840,192979,4,0,12,13
3275363,120703,37,6,12,8
1272748,52175,3,6,22,30
879629,200137,4,0,18,30
1588745,32171,18,4,11,4
2982998,74624,2,0,16,30
810899,142034,57,1,15,2
1561727,194713,17,4,15,7
1238383,16602,2,0,14,18
3358242,58278,10,6,9,4
712661,175602,9,1,9,7
2262723,87599,5,4,10,13
286279,125240,8,1,3,12
46534,138401,56,3,14,5
2270779,124893,18,1,11,8
624583,101659,13,5,21,6
1400365,9667,35,2,10,1
248107,179917,7,2,15,4
152077,177042,19,1,16,25
1289215,39925,26,5,12,30
819444,180289,16,0,9,7
1773721,170987,7,6,15,30
2284570,14397,11,2,17,9
378975,25958,2,1,14,6
2300692,33645,22,3,12,1
1148249,95375,14,4,7,8
3264900,2193,11,5,10,10
2943107,118625,51,5,13,4
2121582,76734,9,5,10,8
2792735,176900,5,0,19,23
2828523,154325,3,5,16,9
2893741,155588,1,2,12,
1796228,86263,4,1,15,19
2502543,124043,10,3,9,7
217928,99621,10,4,12,7
1595171,89406,36,3,11,5
442883,156992,13,6,8,4
515329,196002,5,1,10,4
83631,9976,12,1,11,6
1268080,60876,11,6,17,30
3103573,192679,21,5,12,5
3020966,24273,1,3,12,
3030127,62427,49,2,6,4
734423,165465,6,2,14,8
1536114,75895,4,2,17,3
1629405,180193,65,5,13,7
2344794,165974,28,0,16,8
2914734,130722,20,5,19,13
43091,5765,9,0,16,14
1715398,153491,17,2,15,11
2051761,93510,41,3,10,1
2137121,191752,2,0,11,9
557179,60461,26,1,11,7
2175317,91812,21,3,9,7
1331650,75821,23,3,10,3
2886112,136928,42,5,11,7
285636,107974,6,3,15,7
553925,200093,4,5,18,3
246240,46241,6,6,13,11
909656,175028,28,1,11,5
36949,103688,1,3,11,
1069394,112365,14,5,20,6
2906361,6584,3,5,11,8
288825,121705,75,0,8,2
739789,101340,21,0,15,20
2170313,151606,45,3,20,0
494723,176339,6,2,8,5
2754725,9954,15,4,5,7
723788,120376,12,4,15,14
1605108,114338,5,4,14,30
1151784,46186,30,5,8,4
528632,46495,10,1,12,21
2159691,98475,5,6,13,4
1491192,3376,3,0,18,30
1901943,101094,48,1,8,2
1566877,89803,10,5,8,3
3330605,139638,8,2,15,28
815618,23152,4,3,9,30
788778,184138,5,1,13,16
1508844,131974,18,2,10,3
2541110,90080,14,4,7,3
720871,73645,75,3,22,2
711354,64759,2,4,15,30
1447604,120856,11,2,23,14
1576552,33120,2,6,12,11
1775829,77051,19,0,14,21
3075358,161823,3,6,8,19
463796,78441,12,1,12,13
1347537,56237,39,1,15,4
1659812,190284,2,0,13,11
3087681,3430,5,5,18,11
108481,97057,10,6,12,11
902115,13468,7,0,13,29
1060910,3176,8,0,15,6
1648457,136657,2,0,16,14
2649125,205029,2,6,11,9
3183504,42037,12,2,12,1
1554812,176623,2,0,13,21
947542,32067,7,5,15,7
2226896,128533,14,2,17,8
1164831,41844,4,0,11,30
43863,161306,4,5,9,8
1246252,67007,17,6,13,10
738939,120363,42,1,8,7
2315307,117822,18,1,9,4
443192,154882,6,5,20,6
728007,86633,62,3,21,1
1290069,196417,11,1,13,7
2799047,8352,6,2,17,3
498791,37431,21,5,12,0
1497296,85961,7,4,14,30
3062710,46257,15,2,15,5
654751,114998,20,6,13,23
1645130,152831,5,2,13,19
924325,61221,24,6,9,7
1708810,151362,10,2,8,8
2020540,69577,4,6,11,10
502261,96803,12,4,11,16
3072639,118650,4,2,12,28
1172190,68470,2,0,17,7
1367572,71184,2,6,15,30
3259925,38678,20,5,9,9
2622355,65620,4,1,9,7
2233588,193317,24,6,10,24
375384,72577,25,0,17,5
2701521,105738,23,4,11,14
1232485,105371,4,3,10,13
505191,183650,34,1,12,4
518371,128406,22,3,18,5
2377385,125592,12,4,16,23
3041062,145168,11,6,22,14
291346,84555,2,2,13,14
1075642,86322,61,4,9,2
884104,182653,29,4,8,9
3122038,69997,7,3,17,8
3386715,49337,1,3,13,
449182,199771,9,2,10,7
201419,204909,9,0,13,4
2150484,100850,1,1,12,
1799968,88926,41,1,16,2
4498,159756,38,3,16,4
2860632,18268,7,1,11,20
144490,96411,1,2,20,
352309,193818,5,6,15,28
2073230,68550,11,5,14,7
1912035,53488,47,2,11,3
2204873,79278,20,2,9,5
1267430,22017,52,0,8,6
386893,76552,7,2,13,28
2447266,73393,4,2,17,30
1613564,54729,25,5,14,4
1340823,58718,36,5,10,6
1061124,173657,7,1,22,7
1685941,33487,19,2,10,4
1678963,68098,9,2,16,7
2377738,36454,6,0,16,28
2762018,1890,14,0,2,21
326756,116802,9,1,11,20
1605836,138219,56,4,15,5
3308210,147819,33,2,12,0
1386909,61710,13,4,14,6
2887908,66521,9,6,15,4
1173021,9806,22,5,13,3
2354381,160646,3,1,17,5
1918856,72615,3,1,14,30
3370661,204328,4,2,18,30
3076153,103027,27,5,10,5
3100990,45133,3,6,15,6
2995108,60117,4,0,19,10
2439826,112836,4,4,14,30
2337987,28522,9,1,14,28
1105124,195275,11,4,13,2
164336,45570,23,2,16,22
944764,82812,35,5,12,4
2905682,26181,3,2,13,21
2050864,142511,48,2,20,3
1710988,16417,1,4,13,
1113757,116814,10,3,10,10
2696426,181418,1,6,13,
3330009,156375,22,0,21,6
2735147,173268,3,4,9,30
2388908,24271,4,5,15,5
3134688,74444,11,5,16,30
3171631,123833,2,3,17,13
236734,94309,3,4,17,9
1944735,29041,61,0,17,2
739119,171771,78,1,18,2
1164717,169784,20,1,15,4
506303,169516,3,3,13,8
285667,82918,4,2,8,8
1013357,7886,6,4,15,13
452409,174390,46,5,16,4
2379054,204401,27,6,16,3
2929675,443,4,4,20,14
400276,195415,5,6,10,6
1554553,180683,14,4,13,0
3152106,83185,23,4,18,7
2513498,77063,39,1,4,9
2359059,153406,66,1,14,3
1595264,78359,11,6,7,5
858869,132350,1,1,23,
3385554,127452,5,4,16,28
1204794,101719,5,1,14,7
3318846,85868,2,0,15,30
74694,13231,10,0,10,8
869210,37795,14,3,15,6
1936095,171850,55,3,13,1
2214183,128768,9,1,14,13
1524935,65902,6,1,15,3
882343,179090,54,5,18,1
1143797,129653,11,1,13,5
1457694,99721,10,3,14,2
3301432,149680,25,4,10,2
819487,180314,33,3,14,7
577405,68297,3,2,11,30
2132222,121706,37,1,16,5
1941678,108605,2,2,16,1
502130,28476,33,2,10,1
946071,104340,1,3,13,
709535,150855,5,6,15,8
2282838,106528,48,2,23,2
1553197,184334,9,3,8,1
2654291,28775,73,0,3,1
3108519,98194,4,0,16,6
1665666,36588,33,3,9,2
2579010,185579,21,6,19,6
1682594,10552,2,2,13,30
2899354,123276,9,2,13,7
2709639,83107,2,1,14,10
1548566,56459,4,1,12,9
795592,24280,2,2,13,14
378383,18645,5,4,7,6
365208,13187,23,5,12,2
40833,38090,7,1,17,16
696636,159580,3,0,15,30
3401617,63149,46,1,10,7
1225297,108757,11,4,15,0
1776003,184624,15,1,10,24
1115688,119001,5,1,11,13
289030,168976,32,0,13,5
1118404,61132,8,2,22,3
1337729,159338,13,2,13,30
3238445,146856,64,1,19,16
2514201,17912,29,4,8,2
2396571,52373,1,6,10,
1882293,73930,3,2,11,30
1098131,166929,1,1,19,
261680,148927,16,3,15,3
3068695,94780,1,5,8,
148551,104865,14,1,12,14
1902763,65971,2,6,15,14
2454800,124961,12,0,15,0
1337998,49288,4,1,13,20
1212732,60036,3,0,10,13
984783,203818,3,0,19,7
2484798,65666,91,6,8,2
1251681,131904,73,0,11,4
2428209,105232,28,2,20,0
1268425,191119,25,3,16,14
552403,183810,10,1,9,6
1867120,152177,29,6,11,17
730628,145636,10,0,19,4
411488,71641,29,2,14,7
3274136,25594,3,2,17,16
1005011,197247,5,2,19,21
2418069,93678,55,2,18,17
136867,1753,5,4,22,6
1024830,154717,4,2,12,3
370991,146369,11,2,12,1
430275,21441,21,2,10,15
738023,153848,31,3,12,5
2138211,63032,5,6,8,6
867893,193443,3,3,0,3
2715597,149204,25,3,14,1
2525227,147723,40,1,10,7
3301056,75173,13,3,10,3
876285,205543,33,5,19,2
1772786,201200,6,1,17,18
680135,12449,30,6,12,27
3161472,78505,27,2,14,7
588860,190682,17,1,11,14
3377991,62009,7,1,18,13
816085,188878,9,2,14,8
1712382,194038,10,4,14,8
2921867,9905,18,5,18,6
103922,86061,20,3,15,4
798821,71821,70,1,8,2
2794416,87709,3,1,11,24
1088945,20130,63,3,19,5
2824702,169362,6,3,16,30
2425071,91474,4,5,18,7
395140,113544,11,1,14,15
1624652,104801,4,5,20,30
2787042,64209,7,5,10,30
1658659,35543,4,6,19,28
2301228,112979,9,3,13,30
2697929,38509,15,5,18,4
1088131,166371,17,1,21,28
207058,172922,12,3,17,6
1146569,155860,42,1,15,6
2687402,65532,5,0,12,4
996490,192047,9,6,15,7
2642182,174849,3,2,15,14
1339139,140658,23,0,20,2
2588284,198207,7,4,19,9
1117194,96160,12,5,19,30
1976273,47337,1,0,20,
