order_id,product_id,add_to_cart_order,reordered
1944735,31215,11,1
2416160,31215,6,0
2432363,31215,10,1
2722083,31215,3,1
2992440,31215,22,0
3003598,31215,9,1
112731,11512,9,1
891762,11512,10,0
1073003,11512,4,0
1282200,11512,9,1
1599233,11512,18,1
1801356,11512,8,1
2557277,11512,6,1
2612359,11512,7,1
2852916,11512,13,1
2902615,11512,10,0
2992440,11512,21,0
3141890,11512,16,0
248107,49247,3,1
588860,49247,6,1
897300,49247,14,1
1151784,49247,4,1
1169066,49247,8,1
1459024,49247,4,1
1591310,49247,5,0
1859037,49247,4,1
2371031,49247,1,1
3141890,49247,21,0
322907,27392,3,1
2226896,27392,7,1
3377013,27392,14,0
3385554,27392,4,0
122013,20899,2,1
737859,20899,8,1
841603,20899,4,1
1087743,20899,16,0
1543213,20899,1,1
1561432,20899,8,1
1926068,20899,3,0
2337987,20899,11,1
1287086,44085,8,1
1803895,44085,12,0
2219886,44085,13,1
1013357,18224,2,0
1502481,18224,1,1
2995530,18224,1,1
188680,45946,14,0
425694,45946,1,1
649273,45946,3,1
1412200,45946,1,1
3041643,45946,6,1
3377556,45946,5,1
3378483,45946,12,0
789652,29594,1,1
1146301,29594,3,1
1236309,29594,3,1
1307545,29594,18,0
1428675,29594,2,0
2054148,29594,7,1
2998330,29594,7,1
3072723,29594,24,0
3252103,29594,1,1
506094,33845,13,0
572029,33845,4,0
1752529,33845,13,1
1995301,33845,4,1
2395508,33845,4,1
2498464,33845,9,0
2650337,33845,1,1
2786961,33845,4,1
3295820,33845,7,1
493235,34664,10,0
2386060,34664,6,1
54524,20842,3,0
201300,20842,3,1
477920,20842,6,1
545443,20842,14,0
548479,20842,6,1
922709,20842,22,0
956560,20842,11,1
1092587,20842,9,0
1122008,20842,10,1
1232278,20842,3,1
1236872,20842,14,0
1275189,20842,4,0
1620245,20842,5,1
1625470,20842,6,0
1750180,20842,3,0
2281065,20842,2,1
2289633,20842,9,1
2318714,20842,1,0
2355462,20842,1,0
2487118,20842,8,1
2487922,20842,6,1
2498464,20842,19,1
2502753,20842,8,0
2554033,20842,5,1
2592974,20842,2,1
2613153,20842,1,1
2617885,20842,9,0
2719300,20842,6,1
2756311,20842,3,1
2802373,20842,10,0
2853259,20842,3,1
2984996,20842,14,0
3183163,20842,22,1
3242938,20842,10,1
3296144,20842,2,1
3298040,20842,3,1
140808,10831,9,1
352905,10831,1,1
529614,10831,10,1
700886,10831,6,1
819444,10831,7,0
884642,10831,25,0
1060569,10831,23,1
1473720,10831,24,0
1537439,10831,1,0
1944735,10831,17,1
2280498,10831,3,0
2347823,10831,5,1
2376451,10831,13,0
2485737,10831,1,1
2963685,10831,2,1
3096528,10831,6,1
3176485,10831,4,0
3275608,10831,9,1
125800,33548,4,1
263910,33548,2,0
478172,33548,13,1
552403,33548,4,1
739694,33548,2,1
783800,33548,3,0
1236872,33548,4,0
1605108,33548,6,0
1719022,33548,1,1
1899870,33548,3,1
2039963,33548,1,1
2307717,33548,14,1
2311412,33548,4,0
2833697,33548,8,1
3088706,33548,17,1
3220218,33548,1,1
478172,46817,10,1
1165597,46817,6,1
1203540,46817,5,1
1236872,46817,7,0
1307175,46817,13,1
1605108,46817,5,0
1899870,46817,2,0
2311412,46817,2,1
2819864,46817,29,0
108499,1559,22,1
593406,1559,9,1
859465,1559,4,1
1135318,1559,10,0
1166119,1559,9,1
1558985,1559,1,1
1809790,1559,8,1
2047014,1559,3,1
2148703,1559,6,0
2207526,1559,3,1
2504989,1559,18,1
2630730,1559,5,1
3088706,1559,7,1
3365152,1559,14,1
24905,47087,23,1
43863,47087,9,0
374795,47087,7,0
683941,47087,8,1
859465,47087,1,1
987730,47087,8,0
1084592,47087,7,1
1566870,47087,7,1
1625470,47087,7,0
2148703,47087,12,0
2149845,47087,5,1
2534611,47087,1,1
2847284,47087,17,1
3088706,47087,6,1
281409,12099,3,1
471967,12099,8,0
667090,12099,2,1
1366351,12099,2,0
2134530,12099,1,1
2595820,12099,1,1
2743219,12099,5,1
2799332,12099,3,1
2869863,12099,2,1
3001793,12099,2,0
3009413,12099,1,1
3286062,12099,2,1
3411736,12099,1,1
3417262,12099,1,1
2430225,34557,2,0
156410,46886,14,1
301462,46886,12,1
1001344,46886,2,1
1135591,46886,6,1
1496884,46886,4,0
1944735,46886,25,1
1959814,46886,3,0
2164463,46886,10,1
2432363,46886,12,1
2557277,46886,4,1
3141890,46886,19,0
16041,4957,3,1
102375,4957,1,1
323280,4957,6,1
374795,4957,10,1
502130,4957,4,1
673429,4957,7,0
781039,4957,3,1
866117,4957,9,1
929790,4957,6,1
1057301,4957,6,0
1166119,4957,8,1
1400003,4957,2,1
1536075,4957,1,1
1558985,4957,3,1
1698804,4957,18,0
1701776,4957,6,1
1781840,4957,8,1
1882212,4957,5,1
1938379,4957,5,0
1970891,4957,2,1
2078763,4957,2,1
2295233,4957,4,1
2373047,4957,25,0
2402892,4957,16,0
2425071,4957,7,0
2435331,4957,4,1
2504989,4957,15,1
2517472,4957,10,1
2639860,4957,8,1
2852888,4957,2,0
2858573,4957,18,1
2918654,4957,5,1
2982998,4957,11,1
3088706,4957,4,1
3187211,4957,4,1
3417499,4957,8,0
2369585,42085,37,0
100805,46676,9,0
202405,46676,4,1
357382,46676,29,1
531862,46676,1,0
561520,46676,21,1
637932,46676,8,1
670107,46676,16,0
758625,46676,2,0
793295,46676,11,0
819444,46676,6,1
827032,46676,4,1
929874,46676,7,1
987730,46676,18,0
1165597,46676,13,1
1270624,46676,9,1
1428468,46676,9,1
1501688,46676,4,1
1593961,46676,1,1
1705711,46676,7,1
1796111,46676,10,0
1844002,46676,8,1
1905489,46676,12,0
2019038,46676,14,1
2027192,46676,21,0
2148703,46676,5,1
2241332,46676,9,0
2421719,46676,24,0
2500680,46676,14,0
2541581,46676,7,1
2792402,46676,6,1
3053691,46676,7,1
3130159,46676,1,0
3171920,46676,15,1
3230811,46676,10,1
3316192,46676,8,1
3371599,46676,8,1
138395,47029,8,1
169896,47029,3,1
517804,47029,6,0
868949,47029,1,1
1096556,47029,9,1
1099060,47029,3,0
1514948,47029,2,0
1668104,47029,13,1
1974066,47029,3,1
2085356,47029,3,0
138395,48726,11,1
517804,48726,10,0
1091703,48726,15,1
1773209,48726,1,1
2517926,48726,18,0
2654850,48726,9,1
314665,10768,5,0
652037,10768,4,1
936805,10768,11,1
1467059,10768,5,1
1476114,10768,9,1
1511076,10768,11,1
3132425,10768,1,1
46179,12745,2,1
101518,12745,8,1
196501,12745,8,1
1162325,12745,2,0
2512380,12745,18,1
2899775,12745,1,1
2902615,12745,18,1
3320077,12745,5,0
2336476,1347,1,1
496909,33109,2,0
1872967,33109,1,1
3159756,33109,17,1
117194,19156,3,1
491475,19156,5,1
552403,19156,7,0
577405,19156,11,0
963933,19156,14,0
1625470,19156,9,0
1809790,19156,9,1
2148083,19156,1,1
2207526,19156,5,0
2541581,19156,2,1
3094207,19156,7,1
1045348,29672,1,1
1643045,29672,3,1
1883678,29672,12,1
2646035,29672,2,0
3136434,29672,2,1
57842,21387,8,0
728072,14870,1,1
952189,14870,2,1
1118404,14870,3,1
1270624,14870,5,0
1730939,14870,12,1
1844002,14870,7,1
1905489,14870,13,1
2671351,14870,2,1
2989947,14870,5,0
3008268,14870,4,0
3121687,14870,3,1
3162143,14870,11,1
724574,6111,2,1
2402892,6111,13,1
996490,1234,3,1
1166700,1234,1,0
1473720,1234,25,0
1511076,1234,16,1
492616,920,7,0
724574,920,3,1
908676,920,3,1
2012093,920,24,0
2376451,920,3,1
987730,32331,7,0
1014676,32331,3,0
2074662,32331,1,0
1440029,19934,1,1
50778,15984,3,1
463112,15984,12,1
921287,15984,3,1
1274291,15984,10,1
1481278,15984,1,1
3065489,15984,5,0
3363907,15984,8,1
352309,35851,8,0
1091703,35851,14,1
1483525,35851,10,1
1918479,35851,2,1
2121653,35851,14,1
2225040,32134,3,1
1092587,48927,8,0
2645406,48927,4,1
198286,3631,14,1
1404317,3631,6,1
1532347,3631,8,1
1653004,3631,1,1
1744197,3631,11,0
2483886,3631,20,1
3203032,3631,2,1
310452,27939,3,1
1550496,27639,2,1
1894616,27639,3,1
2430225,27639,11,0
2914734,27639,9,0
43863,33787,8,1
134180,33787,3,1
288823,33787,3,1
374795,33787,11,1
577405,33787,12,0
866117,33787,11,1
922184,33787,2,1
953671,33787,1,1
1084592,33787,6,1
1536075,33787,2,1
1753783,33787,5,1
1815388,33787,14,1
1882212,33787,7,1
1901943,33787,1,1
2078763,33787,21,1
2402892,33787,17,0
2425071,33787,9,1
2465103,33787,4,1
2504989,33787,17,1
2647688,33787,5,0
2659645,33787,12,0
2666154,33787,9,1
2743269,33787,4,1
2852888,33787,1,0
2858573,33787,17,1
3123329,33787,6,1
3198360,33787,7,1
3295037,33787,8,1
3386657,33787,25,1
3417499,33787,9,0
362206,8153,2,0
1092587,8153,10,0
1203540,8153,7,1
1483395,8153,9,1
1803895,8153,13,0
2187674,8153,7,1
2329459,8153,5,0
3413607,8153,6,0
125800,44156,2,1
552403,44156,5,1
783800,44156,2,0
1225297,44156,2,1
1236872,44156,3,0
1307175,44156,12,1
1899870,44156,4,1
2311412,44156,7,1
2819864,44156,30,1
390271,23296,16,1
531862,23296,9,0
739694,23296,3,1
1225297,23296,3,1
1236872,23296,5,0
1899870,23296,1,1
2214183,23296,3,0
2833697,23296,6,0
2963789,23296,3,1
2579972,23106,9,0
2928536,23106,2,0
125800,33791,3,1
1146569,33791,1,1
1236872,33791,6,0
2311412,33791,5,0
2452784,33791,1,0
3088706,33791,18,1
352309,2716,4,0
521908,2716,7,0
733008,2716,3,1
1099060,2716,1,0
1118084,2716,5,1
1514948,2716,3,0
1911117,2716,3,1
1918479,2716,1,1
2085356,2716,4,0
2731103,2716,7,0
166604,45210,6,1
304038,45210,9,0
352879,45210,3,1
458533,45210,9,0
1118084,45210,16,1
1839350,45210,6,1
2731103,45210,4,0
261680,40001,14,1
1776003,40001,10,1
2134982,40001,20,0
2859163,40001,7,0
3266790,40001,11,0
421582,37508,10,0
121409,13263,3,1
226822,13263,7,1
357382,13263,28,1
554031,13263,21,1
956560,13263,4,0
1060569,13263,26,0
1266840,13263,4,1
1416587,13263,3,1
1560215,13263,14,1
1870562,13263,4,1
1934204,13263,7,0
2047014,13263,8,1
2323288,13263,1,0
2671351,13263,9,1
2891979,13263,3,1
3008268,13263,1,1
3121687,13263,4,1
140564,459,7,1
400276,459,7,1
722754,459,5,1
3392353,459,2,1
113451,895,29,1
1087743,895,18,0
1430299,895,7,1
3030127,895,7,1
3219038,895,6,1
3368173,895,5,1
1569085,47823,4,1
1886817,47823,2,0
2171413,47823,3,1
2277955,47823,14,1
3082434,47823,20,0
57828,37940,13,0
164336,37940,5,1
390271,37940,20,1
541389,37940,5,0
556149,37940,4,1
689008,37940,24,0
954868,37940,2,0
1954588,37940,6,1
2603719,37940,22,1
2879646,37940,7,0
3230811,37940,3,1
424655,9558,6,1
844728,9558,7,1
1109727,9558,22,0
1225297,9558,1,1
1376296,9558,19,1
2311412,9558,6,1
2421719,9558,9,1
2597700,9558,7,1
3088706,9558,19,1
188680,26915,5,0
572799,26915,5,0
936805,26915,14,1
652037,10912,2,0
866178,10912,4,1
936805,10912,12,0
1051022,10912,6,1
1476114,10912,8,1
1728051,10912,8,1
2104257,10912,4,0
2296203,10912,15,1
3132425,10912,2,1
3219990,10912,8,0
3258477,10912,9,1
169747,22025,9,0
281409,22025,12,1
1573483,22025,3,1
1912680,22025,8,1
1987877,22025,2,1
2347823,22025,3,1
2500680,22025,11,0
2786961,22025,1,1
2942003,22025,6,1
3072873,22025,1,1
3184489,22025,1,1
3295820,22025,8,0
274729,43988,3,1
878189,43988,1,0
2889577,43988,1,1
478172,38241,11,1
552403,38241,8,0
2307717,38241,2,1
3088706,38241,14,1
57828,37066,6,1
556149,37066,5,1
1165597,37066,14,1
3370661,37066,1,1
85984,33819,8,1
108191,33819,1,1
556149,33819,8,1
670107,33819,18,1
3083596,33819,8,1
436211,43662,4,1
830512,43662,13,1
956560,43662,2,0
956576,43662,8,0
977352,43662,16,1
1273944,43662,3,1
1283284,43662,2,1
1324081,43662,8,0
1500260,43662,11,1
1514948,43662,8,0
1852548,43662,1,1
1934204,43662,10,0
2229222,43662,4,1
2376451,43662,6,1
2487922,43662,1,1
2671351,43662,6,1
2856532,43662,11,0
3227846,43662,7,1
2203,40571,3,1
309576,40571,1,1
323280,40571,7,1
502130,40571,3,1
673429,40571,1,0
739119,40571,7,1
739694,40571,5,1
781039,40571,4,1
859086,40571,1,1
859465,40571,5,0
866117,40571,10,1
953671,40571,2,1
1057301,40571,5,0
1400003,40571,4,1
1566877,40571,3,1
1698804,40571,22,0
1781840,40571,11,0
1853444,40571,1,1
1901943,40571,10,1
2001465,40571,2,0
2078763,40571,31,0
2386060,40571,7,0
2425071,40571,10,0
2504989,40571,16,1
2852888,40571,3,0
2889577,40571,14,0
3130159,40571,2,0
3298187,40571,7,0
91106,25461,16,1
1044490,25461,35,0
1150661,17160,1,1
2484283,17160,6,0
176766,37141,3,1
637341,37141,4,1
739365,37141,15,1
2327020,37141,2,0
2513754,37141,7,0
1087743,17630,17,0
1151784,17630,5,1
1244495,17630,10,1
1428675,17630,1,1
1430299,17630,2,0
1704408,17630,18,1
1753783,17630,6,1
1796874,17630,4,1
2187782,17630,11,1
3368173,17630,7,1
255214,5550,6,1
281409,5550,5,1
306083,5550,25,0
572029,5550,3,0
611557,5550,6,1
733008,5550,25,1
739119,5550,12,1
1187322,5550,7,0
1266530,5550,22,0
1409656,5550,2,1
2078763,5550,6,1
2141989,5550,7,0
2170617,5550,4,1
2372368,5550,1,1
2577151,5550,17,1
2581765,5550,13,1
3136434,5550,13,1
3404495,5550,4,1
790181,47388,1,1
884642,47388,26,0
3096528,47388,3,1
112026,44949,6,0
1044221,44949,2,1
1728051,44949,11,1
1766450,44949,11,1
2153224,44949,18,0
2174695,44949,2,1
2527314,44949,4,1
3296144,44949,27,0
176766,8710,2,1
2327020,8710,4,0
2875845,8710,6,1
13231,6532,2,0
313666,6532,2,1
356422,6532,9,1
1087743,6532,13,0
1158156,6532,26,1
1229432,6532,3,1
1369140,6532,1,1
1681558,6532,7,1
1795348,6532,3,1
2170617,6532,2,1
2418069,6532,10,1
3024070,6532,6,1
3393867,6532,10,1
3399818,6532,8,1
161622,42445,14,1
346206,42445,34,0
448961,42445,6,1
613407,42445,10,1
624583,42445,5,1
651949,42445,6,0
1219540,42445,5,1
1246252,42445,1,1
1725802,42445,3,0
2149845,42445,3,1
2294140,42445,6,1
2309257,42445,6,0
2787548,42445,26,1
2963685,42445,3,0
3221721,42445,3,1
3234833,42445,10,1
693690,12008,13,0
1698804,7815,19,1
3309312,7815,10,0
1347971,25653,12,1
2697929,25653,3,1
2920092,25653,19,0
3044303,25653,4,1
2697929,33719,1,1
46179,22151,30,1
1599233,22151,23,1
1851920,22151,12,1
2295304,22151,19,1
2315679,22151,12,1
3003598,22151,10,1
552403,7533,6,1
1165597,7533,11,1
2311412,7533,8,1
2613932,7533,7,1
2963789,7533,1,1
3088706,7533,15,1
799870,40156,1,1
902774,40156,29,0
3010142,40156,5,0
2097527,48707,6,1
2664106,48707,16,1
2517926,31623,12,1
442424,17553,1,0
936805,17553,10,1
1511076,17553,13,0
2437820,17553,4,0
2671822,17553,9,0
1631127,28576,3,1
1838409,28576,6,0
1912111,28576,14,1
187344,28092,9,1
2047493,28092,5,0
2719300,28092,5,1
257104,27705,17,0
1381878,27705,2,0
2057393,27705,19,0
2416160,27705,1,0
107241,45106,6,1
207058,45106,17,0
361580,45106,9,1
1266840,45106,11,1
1286054,45106,6,1
1603497,45106,10,1
1740357,45106,3,1
1787954,45106,7,1
2134982,45106,4,1
2241552,45106,2,1
2295304,45106,11,1
2648732,45106,2,1
2656199,45106,9,1
3063481,45106,7,1
3275363,45106,21,0
952159,5323,7,1
2195144,5323,1,1
91106,43279,20,0
844728,43279,4,1
1071608,43279,23,0
1165597,43279,2,1
2802135,43279,6,0
2975776,43279,6,1
3170404,43279,8,1
169896,22367,2,1
981654,22367,1,1
1668104,22367,23,1
1844002,22367,5,1
2047014,22367,7,1
2148703,22367,11,0
2630730,22367,3,1
14491,9901,3,0
670107,9901,19,1
1775540,9901,6,1
3159756,9901,11,1
627775,31635,3,0
704908,31635,8,0
2387612,31635,13,1
3241456,31635,3,1
611888,48220,4,1
627775,48220,2,0
921287,48220,2,1
956560,48220,5,0
1868078,48220,20,0
2608584,48220,8,0
2886956,48220,1,1
430275,3756,8,0
2502023,3756,4,1
108499,14437,1,1
383087,14437,5,0
683941,14437,10,1
1634878,14437,8,0
1126847,17691,2,1
1282200,17691,1,1
262794,5750,1,1
646660,5750,1,0
1459024,5750,11,1
1711196,5750,5,1
2146586,5750,3,0
2349282,5750,8,0
2903768,5750,1,1
314665,39160,4,0
604356,39160,2,0
1912765,39160,1,1
443780,48577,6,1
830512,48577,4,1
1473720,48577,22,0
1543152,48577,3,1
2513498,48577,5,1
463103,34915,1,1
1236200,34915,2,1
2400482,34915,2,1
125800,42372,5,1
478172,42372,12,1
762330,42372,6,0
1498905,42372,1,0
1605108,42372,7,0
2307717,42372,8,1
2928536,42372,4,0
421582,31288,3,1
548479,31288,1,1
936805,31288,15,1
1467059,31288,9,1
2173791,31288,19,1
169747,8490,8,0
533165,8490,3,1
918879,8490,12,1
1290493,8490,4,1
1442402,8490,8,0
1473720,8490,21,0
1729169,8490,10,1
1740357,8490,7,1
2806521,8490,1,1
3292098,8490,2,1
158599,40198,3,1
301462,40198,13,1
891762,40198,11,0
1063571,40198,3,1
1135591,40198,8,1
1536075,40198,3,1
1834328,40198,2,0
2315307,40198,5,0
2344728,40198,12,0
2432363,40198,13,1
3141890,40198,18,0
3287477,40198,2,1
424655,5013,7,1
502130,5013,8,1
1654517,5013,1,1
2074662,5013,2,0
3353332,5013,4,1
703577,23044,2,1
756634,23044,3,1
830512,23044,5,1
1836269,23044,3,1
2132162,23044,7,1
2513498,23044,15,1
2681559,23044,9,1
2751825,23044,8,1
2765150,23044,2,1
2986205,23044,1,1
3299663,23044,6,1
3309312,1094,11,0
552403,25495,2,1
1584673,25495,3,1
2116825,25495,21,1
50778,38312,2,1
611888,38312,3,1
616386,38312,3,1
627775,38312,1,1
922347,38312,12,0
1274291,38312,11,1
2255278,38312,9,0
2608584,38312,9,0
2847284,38312,8,1
2886956,38312,2,1
274729,1577,5,1
1445360,1577,6,1
2845623,1577,6,1
2933250,1577,3,0
2963685,1577,11,1
1236872,42598,9,0
3088706,42598,13,1
224857,7156,7,1
400095,7156,3,0
936010,7156,4,0
1613464,7156,32,1
1662158,7156,1,0
3044337,7156,5,1
3167087,7156,4,1
3302575,7156,4,0
3346760,7156,11,1
158599,17758,1,1
522482,17758,5,1
858869,17758,6,0
1051793,17758,24,0
1631127,17758,5,1
1661734,17758,5,0
2164463,17758,9,1
2211382,17758,9,1
2315307,17758,4,0
2344728,17758,13,0
2432363,17758,11,1
2579972,17758,6,1
2873876,17758,12,0
2874165,17758,17,0
3141890,17758,17,0
341289,26131,5,1
406164,26131,1,0
790898,26131,2,1
918879,26131,2,1
929266,26131,8,1
1258230,26131,1,1
1473720,26131,19,0
1729169,26131,11,1
2098045,26131,3,1
2557277,26131,2,1
2665990,26131,8,1
2806521,26131,2,1
3080775,26131,6,1
3275724,26131,24,1
3292098,26131,1,1
3327463,26131,1,1
661390,37388,16,1
2581765,37388,14,1
3275363,37388,23,1
859963,13269,3,1
1169066,13269,12,1
2763600,13269,4,1
2940583,23614,4,1
235744,48626,10,1
2311412,48626,3,1
2336589,48626,1,1
2802135,48626,8,0
2928536,48626,3,0
3088706,15343,16,1
1258230,6933,2,1
1729169,6933,7,1
2081963,6933,5,1
122013,47912,1,1
830512,47912,10,1
845198,47912,1,1
929266,47912,7,1
1473720,47912,20,0
1740357,47912,5,1
2081963,47912,2,1
2098045,47912,14,1
2557277,47912,3,1
2641330,47912,4,1
2806521,47912,7,1
3037280,47912,12,1
3327463,47912,2,1
3337351,47912,2,1
156636,9203,10,1
937703,9203,25,0
2327020,9203,3,0
3021325,9203,5,0
1087743,26364,15,0
2141989,26364,6,1
2337987,26364,10,1
2634872,26364,15,1
2743802,26364,2,1
82865,36865,17,1
121409,36865,10,1
226822,36865,5,1
489257,36865,2,1
510345,36865,10,1
532344,36865,7,1
796437,36865,6,1
929266,36865,6,0
981654,36865,17,1
1358305,36865,7,1
1560215,36865,13,1
1729169,36865,5,1
1740357,36865,2,1
1858925,36865,9,1
1919071,36865,5,0
1934204,36865,6,0
2058653,36865,4,1
2323288,36865,2,0
2671351,36865,5,1
2873876,36865,11,0
3121687,36865,2,1
3232538,36865,3,1
3378606,36865,6,1
448961,24058,4,1
1008024,24058,5,0
1010199,34525,7,1
1638032,34525,3,1
2372553,34525,2,1
3082434,34525,13,1
252909,37594,10,0
1535133,37594,6,0
2402870,37594,2,1
2873876,37594,13,0
1111387,45570,9,1
1302947,45570,1,1
1311347,45570,10,1
1427692,45570,1,1
1504016,45570,6,0
1741124,45570,3,1
2083989,45570,6,1
3159114,45570,6,0
3239289,45570,5,1
3295798,45570,4,1
3366836,45570,10,1
3382200,45570,3,1
1464617,29373,12,1
241688,31404,1,1
639969,31404,6,1
1033496,31404,5,0
1192832,31404,7,1
1346273,31404,12,0
310452,24535,4,0
554031,24535,28,1
1529687,24535,12,1
2175339,24535,6,0
2279740,24535,10,0
2353152,24535,1,0
3177581,24535,4,1
3305191,24535,3,1
2833697,8194,5,0
421582,11737,1,1
548479,11737,2,1
1467059,11737,4,1
1894616,11737,11,1
374563,10374,16,1
502130,10374,10,1
1655370,10374,1,1
2615560,10374,1,1
502130,16754,11,1
2918167,16754,4,1
3305433,16754,11,1
2660869,1377,3,1
2995840,1377,3,1
902774,7922,4,1
2557670,7922,3,1
1900220,8986,3,1
1207685,8311,9,1
1162496,15842,22,0
2327020,15842,5,1
2747237,15842,2,1
2875845,15842,5,1
344563,23953,9,1
980325,32230,9,0
1537894,32230,4,1
2793659,32230,15,0
1203540,23986,6,0
1306489,23986,3,0
1550496,23986,9,0
2268775,23986,3,1
164766,37718,25,1
996366,37718,1,1
2416945,37718,11,1
2617885,37718,16,1
2852916,37718,8,1
2905633,37718,3,1
3062710,37718,7,1
3141890,37718,24,1
9594,43643,14,0
841603,43643,5,1
1156686,43643,6,1
1644995,43643,5,1
1681009,43643,1,1
1926068,43643,4,0
1945994,43643,1,1
2634872,43643,16,1
2939525,43643,9,1
2942003,43643,2,0
2956143,43643,26,1
1958671,47940,18,1
3182879,47940,2,0
365907,13049,9,1
2769275,13049,8,1
3318909,31445,6,0
1845374,48301,14,1
463112,36869,6,0
57828,264,19,0
1118416,264,2,1
1165597,264,1,1
1976893,264,6,0
2967606,264,3,1
1163715,43611,3,0
798303,33135,12,1
2134530,33135,10,0
3183265,33135,2,1
3414787,33135,6,0
24887,48747,1,1
859963,48747,1,1
2763600,48747,3,1
24887,6508,2,1
238018,6508,1,1
798303,6508,8,0
859963,6508,2,0
1169066,6508,2,1
1631127,6508,2,1
2722695,6508,4,1
3318909,6508,7,0
1931104,3126,6,1
912352,15604,20,1
1061124,15604,8,1
1658659,15604,10,1
2577151,1199,16,1
1130804,37754,1,1
1367909,37754,3,1
1537439,37754,9,1
1965228,37754,6,1
1974066,37754,7,1
2787548,37754,25,1
571419,41806,2,1
1162496,41806,1,1
1367909,41806,1,1
1537439,41806,8,1
1669943,41806,10,1
1965228,41806,7,1
3414787,41806,5,0
1130804,4809,2,1
1537439,4809,10,1
1974066,4809,4,1
3414787,4809,2,1
887269,37486,5,1
1573483,37486,1,1
23557,48805,1,1
1279939,48805,3,1
704908,15070,7,0
1253660,15070,2,0
3377370,44932,14,1
3377370,32263,15,1
611557,4962,8,1
812102,4962,20,0
996366,4962,2,1
1267430,4962,1,1
1869779,4962,18,1
2617885,4962,14,1
2654300,4962,8,1
3030127,4962,8,1
3141890,4962,23,0
3219038,4962,2,1
3352252,4962,2,1
274729,35050,7,1
559218,35050,20,0
1300467,35050,1,1
1537439,35050,3,0
2845623,35050,5,1
2933250,35050,2,0
2963685,35050,10,1
274729,21527,6,1
1537439,21527,2,0
3414787,21527,4,0
444551,32833,7,1
1501301,32833,5,0
2203,42244,4,0
69772,42244,2,1
100805,42244,3,1
113451,42244,30,0
309576,42244,2,1
375384,42244,16,1
446298,42244,1,1
528951,42244,5,1
591631,42244,13,0
611424,42244,3,0
717851,42244,7,1
828011,42244,10,1
868217,42244,1,1
1130760,42244,6,1
1266530,42244,11,0
1356905,42244,10,1
1396362,42244,7,0
1461618,42244,1,1
1795182,42244,2,0
1903982,42244,4,0
2212761,42244,4,0
2256151,42244,4,0
2279740,42244,5,1
2449338,42244,7,1
2619312,42244,5,1
2834104,42244,4,1
2963605,42244,2,1
3071712,42244,2,1
3086374,42244,3,1
3114708,42244,3,1
652037,37947,6,1
936805,37947,13,1
1162325,37947,3,0
1476114,37947,7,1
57828,46023,7,1
541389,46023,6,0
670107,46023,17,1
3370661,46023,2,1
345861,4692,2,1
750497,1409,16,1
505191,29387,19,1
2362248,29387,12,1
2550730,29387,5,1
1918856,38127,1,0
2045520,38127,7,1
1613579,30635,1,1
2758086,22947,9,1
1057301,15120,13,1
57828,27395,9,1
1165597,27395,15,1
57828,22782,5,1
164766,19354,24,1
344563,19354,8,1
895770,19354,6,1
1430299,19354,12,1
2544881,19354,3,1
2852916,19354,7,1
3062710,19354,9,0
3141890,19354,22,0
108499,18926,3,1
117194,18926,2,1
306083,18926,13,0
483477,18926,1,0
817226,18926,8,1
823584,18926,8,1
981654,18926,2,1
1912680,18926,13,1
2541581,18926,4,1
2858573,18926,15,1
3088706,18926,5,1
3094207,18926,6,1
1165597,28635,3,1
2030761,28635,7,1
2042795,28635,2,1
2967606,28635,2,1
1655370,29094,2,1
1844002,11448,13,1
2671351,11448,4,1
2891979,11448,2,1
3065055,11448,2,1
1931104,47611,11,1
